filename,edge_association,EN,std2,SSIM,cc,SF,VIFF,psnr,avg_gradient,edge_intensity,figure_definition,relatively_warp,SCD,Nabf,MS-SSIM
00043.png,0.4429579776229723,6.479729652404785,26.508825302124023,1.603486180305481,0.7080151438713074,9.482625961303711,0.41429686546325684,20.72883415222168,2.407212257385254,23.866673293544956,3.2012100219726562,0.11344124376773834,1.2214694023132324,0.017897129033987377,0
00044.png,0.4257844085583309,6.397899627685547,25.904489517211914,1.6335434913635254,0.7068967819213867,9.275312423706055,0.4153398871421814,21.253307342529297,2.165210723876953,21.3104313328558,2.9397573471069336,0.10969497635960579,1.2594231367111206,0.01540957319823755,0
00045.png,0.43133734867246926,6.300557613372803,22.62909698486328,1.6494134664535522,0.7436665296554565,9.028729438781738,0.39107394218444824,21.771469116210938,2.0856385231018066,20.55257494640396,2.8309013843536377,0.15150045917835087,1.1550827026367188,0.009703888461459843,0
00046.png,0.42476783434532683,6.2464375495910645,21.626846313476562,1.6488129496574402,0.754460334777832,8.634126663208008,0.410867840051651,21.68484878540039,1.966621994972229,19.358854516874942,2.7015233039855957,0.10606532543897629,1.2121326923370361,0.009553224363185163,0
00047.png,0.43668314751347276,6.436398506164551,25.571271896362305,1.6535191535949707,0.7696132659912109,7.899928569793701,0.41708436608314514,22.150659561157227,2.025649309158325,20.094761069397396,2.752941370010376,-0.17393064498901367,1.144072413444519,0.011450594890989388,0
00048.png,0.4488972653549255,6.513038635253906,27.48671531677246,1.6202109456062317,0.7884117364883423,8.71430492401123,0.39756983518600464,21.459705352783203,2.2787108421325684,22.840684511072542,3.046510934829712,-0.041130855679512024,0.9363791942596436,0.010563607475525186,0
00049.png,0.4637036297653841,6.6709885597229,29.433385848999023,1.6166912913322449,0.8209241628646851,8.443700790405273,0.423859179019928,21.603761672973633,2.224574327468872,22.211487566088188,2.9960150718688965,0.009171470999717712,0.9646562337875366,0.013955419721827017,0
00050.png,0.4802204408781348,6.657385349273682,28.626794815063477,1.5682429075241089,0.7347091436386108,9.944846153259277,0.3915122151374817,19.76812744140625,2.4284884929656982,24.31888156337767,3.2697064876556396,0.1566152460873127,1.209031105041504,0.015380639832004453,0
00051.png,0.45466036576312197,6.423094749450684,23.916522979736328,1.6357224583625793,0.733755350112915,8.390557289123535,0.3416825532913208,21.947279930114746,2.034041166305542,20.070098452381394,2.7913177013397217,0.12754598259925842,1.0977261066436768,0.015643351410079262,0
00085.png,0.49966579214279844,6.5330119132995605,26.32464027404785,1.559500277042389,0.5453891158103943,8.497814178466797,0.3813903033733368,18.699399948120117,2.588636875152588,25.93588570373206,3.37935471534729,0.0855514258146286,1.4334056377410889,0.023157341082060415,0
00086.png,0.49758059062533455,6.5017290115356445,26.00899314880371,1.560146450996399,0.5427113175392151,8.454034805297852,0.3632659614086151,19.13670063018799,2.6116318702697754,26.269198200901204,3.3977901935577393,0.07541374862194061,1.4338629245758057,0.02225593648002746,0
00087.png,0.507531485604232,6.449721336364746,26.03804588317871,1.552273452281952,0.5446038842201233,8.5801420211792,0.3746209144592285,19.261326789855957,2.659853219985962,26.789564726303887,3.4447920322418213,0.08416454493999481,1.4508566856384277,0.02168783877760977,0
00088.png,0.5414499877715011,6.4278388023376465,25.94950294494629,1.5293891429901123,0.558492124080658,9.616168022155762,0.3741641640663147,18.951778411865234,2.966644525527954,29.93681565856253,3.8043885231018066,0.09575563669204712,1.4947011470794678,0.019440722404660812,0
00089.png,0.38051632096462373,6.2766499519348145,20.008262634277344,1.457284688949585,0.6296435594558716,8.242714881896973,0.2687660753726959,13.850423336029053,2.782623767852783,27.27098553227127,3.6324079036712646,0.13299580663442612,1.0002974271774292,0.05216675003177832,0
00090.png,0.5056356325454677,6.297736644744873,19.341367721557617,1.391079306602478,0.5260034799575806,10.491913795471191,0.25170472264289856,13.954294681549072,3.873375654220581,38.6664908982708,4.882872104644775,0.23387069441378117,1.410804271697998,0.039625769590161015,0
00121.png,0.6331926306828091,6.518345832824707,22.9462947845459,1.3171946704387665,0.516054630279541,16.916297912597656,0.38178008794784546,15.565067768096924,5.576981544494629,56.43361386342734,7.020980358123779,0.2625904530286789,1.6756774187088013,0.031150193566450098,0
00122.png,0.6258998868341364,6.369284629821777,21.506282806396484,1.3543734848499298,0.4830796420574188,14.606675148010254,0.44497328996658325,15.119850158691406,4.695243835449219,47.44880787452391,5.968179702758789,0.286197267472744,1.701981544494629,0.032002247034425474,0
00123.png,0.6206380295022667,6.361923694610596,20.951053619384766,1.3804786503314972,0.47614970803260803,14.7424898147583,0.4124859571456909,14.913506031036377,4.458210468292236,44.97949035037987,5.714950084686279,0.2784726023674011,1.7152714729309082,0.03287474386039215,0
00124.png,0.618881998263555,6.342539310455322,20.709362030029297,1.378553718328476,0.4451637268066406,14.727417945861816,0.4010942876338959,15.31545639038086,4.514814376831055,45.45068428772989,5.788283348083496,0.28531648963689804,1.7662453651428223,0.032368604812731364,0
00125.png,0.6077845136288909,6.188156604766846,18.74896812438965,1.4303060173988342,0.4154944121837616,13.209898948669434,0.40708252787590027,15.996021747589111,3.9925684928894043,40.038997472879,5.151110649108887,0.33656010031700134,1.7909352779388428,0.03353128012774753,0
