filename,edge_association,EN,std2,SSIM,cc,SF,VIFF,psnr,avg_gradient,edge_intensity,figure_definition,relatively_warp,SCD,Nabf,MS-SSIM
00043.png,0.4410636409853075,6.467926025390625,26.969951629638672,1.5984664559364319,0.7044392824172974,9.506292343139648,0.41240257024765015,20.740312576293945,2.4892523288726807,24.70224686306493,3.3050782680511475,0.0980193018913269,1.2300527095794678,0.02015347878172044,0
00044.png,0.4267364238580549,6.353792190551758,25.65028190612793,1.629739761352539,0.7018418312072754,9.245150566101074,0.4149363040924072,21.19194221496582,2.2193121910095215,21.88273129292551,3.007150888442993,0.11843184009194374,1.2236958742141724,0.016742461653613972,0
00045.png,0.4313058557096852,6.329653263092041,23.45661163330078,1.6445516347885132,0.7332780361175537,9.137246131896973,0.395859956741333,21.8146390914917,2.157465696334839,21.31666452323221,2.918095827102661,0.12047197856009007,1.1613194942474365,0.011791767917717794,0
00046.png,0.4239522101972111,6.269742488861084,21.917613983154297,1.6410884261131287,0.7452341318130493,8.709075927734375,0.4025830030441284,21.590529441833496,2.0064072608947754,19.78328978155188,2.7477190494537354,0.09404657408595085,1.1859536170959473,0.010820572451179391,0
00047.png,0.4386334499187014,6.462965965270996,25.855701446533203,1.6482456922531128,0.7661930918693542,7.984127044677734,0.41242656111717224,21.911667823791504,2.071718215942383,20.57861286311107,2.807462692260742,-0.18698830902576447,1.1430381536483765,0.012552860397367265,0
00048.png,0.4523753791604625,6.6185994148254395,28.559860229492188,1.61646968126297,0.792020320892334,8.853476524353027,0.3943176865577698,21.291865348815918,2.314375877380371,23.25348964788338,3.081037998199463,-0.08177906274795532,1.005795955657959,0.011206874226848044,0
00049.png,0.4672596182845386,6.6639580726623535,29.945716857910156,1.6167345643043518,0.8180779814720154,8.485432624816895,0.42148810625076294,21.55485725402832,2.241572618484497,22.465869221853296,2.998248815536499,-0.008075356483459473,0.9647176265716553,0.01441443232751921,0
00050.png,0.48691701071990023,6.678468704223633,29.11850929260254,1.5698320865631104,0.7285297513008118,10.087575912475586,0.3877631425857544,19.75644874572754,2.451770305633545,24.67160766083377,3.278324842453003,0.1421285979449749,1.202942967414856,0.016267264111936262,0
00051.png,0.45600569850977873,6.451699256896973,24.91206169128418,1.6313424706459045,0.7171144485473633,8.408519744873047,0.33867716789245605,21.768173217773438,2.0658156871795654,20.422400701372215,2.824307680130005,0.09122969582676888,1.0801029205322266,0.01723876386734539,0
00085.png,0.49374334314109825,6.624708652496338,28.254558563232422,1.5513163208961487,0.5368808507919312,8.59231948852539,0.3804069757461548,18.64689350128174,2.622952699661255,26.292407246034966,3.4187681674957275,0.01851116120815277,1.4653154611587524,0.024254034905387446,0
00086.png,0.49777611840088476,6.571868896484375,27.316408157348633,1.5527328252792358,0.544804573059082,8.570714950561523,0.3646544814109802,19.115074157714844,2.6613662242889404,26.82083336052281,3.4533774852752686,0.028936773538589478,1.4804558753967285,0.0235442188544168,0
00087.png,0.5046301549812329,6.5004119873046875,27.039566040039062,1.5452673435211182,0.5379074215888977,8.683509826660156,0.37175482511520386,19.2265625,2.702371120452881,27.247811174536018,3.4990692138671875,0.04893814027309418,1.460543155670166,0.02310159043271499,0
00088.png,0.5385894287580625,6.464266300201416,27.2221622467041,1.523482620716095,0.5565181970596313,9.689906120300293,0.3792693018913269,18.917521476745605,3.0023303031921387,30.341925299083858,3.8433666229248047,0.05140824615955353,1.530470848083496,0.019985300140130485,0
