filename,edge_association,EN,std2,SSIM,cc,SF,VIFF,psnr,avg_gradient,edge_intensity,figure_definition,relatively_warp,SCD,Nabf,MS-SSIM
00043.png,0.43741750504412963,6.274360656738281,23.47776985168457,1.5963725447654724,0.7242660522460938,9.709368705749512,0.35502660274505615,20.701295852661133,2.415055513381958,23.846846830285475,3.2401933670043945,0.2148115113377571,1.1369481086730957,0.017348595611211968,0
00044.png,0.4134512114630492,6.218191623687744,23.088645935058594,1.6213409304618835,0.7092531323432922,9.437384605407715,0.35541534423828125,20.843387603759766,2.139831781387329,20.977242632375628,2.930436372756958,0.20647196751087904,1.1190574169158936,0.01506095176023275,0
00045.png,0.423625211031378,6.03255558013916,19.8084716796875,1.6302562952041626,0.7368566989898682,9.168703079223633,0.3424987196922302,20.883166313171387,2.07405948638916,20.386230017237484,2.829024314880371,0.2572624683380127,0.9417409300804138,0.009785360795863313,0
00046.png,0.41564576901168593,5.940812110900879,18.761920928955078,1.6270242929458618,0.7524203062057495,8.678753852844238,0.36483049392700195,20.868477821350098,1.9329476356506348,18.962291842930764,2.6695401668548584,0.2244855873286724,1.0081603527069092,0.009332755660804989,0
00047.png,0.42935796424399575,6.163886547088623,21.700298309326172,1.63652902841568,0.7761223316192627,7.80846643447876,0.34467679262161255,21.29867649078369,1.9814344644546509,19.582591177142554,2.7094037532806396,0.003778815269470215,0.9848087430000305,0.010541467715650558,0
00048.png,0.4442895336975108,6.333364486694336,24.25528907775879,1.606398344039917,0.8013297319412231,8.808294296264648,0.3267216086387634,21.09337329864502,2.2580478191375732,22.609905355830694,3.0265491008758545,0.08126766979694366,0.8607680797576904,0.010247354529863511,0
00049.png,0.4586998617536408,6.523640155792236,26.348377227783203,1.6075525283813477,0.8254966735839844,8.403688430786133,0.3595547676086426,21.627367973327637,2.183566093444824,21.796051848687323,2.9439034461975098,0.11302346736192703,0.8414580225944519,0.012338918834208321,0
00050.png,0.48880604576244047,6.5152482986450195,26.5716609954834,1.5654561519622803,0.7369179129600525,10.049416542053223,0.3809944987297058,19.817687034606934,2.4397287368774414,24.500993749533247,3.270456552505493,0.21716232225298882,1.1206371784210205,0.015169000835481524,0
00051.png,0.4559931627098197,6.126709938049316,20.665363311767578,1.6124342679977417,0.718431293964386,8.417463302612305,0.3169073164463043,21.358285903930664,2.0187203884124756,19.90549365967996,2.7737176418304443,0.24614544957876205,0.8529359102249146,0.015653830477305262,0
00085.png,0.4992227188947081,6.430339336395264,23.7989559173584,1.557530701160431,0.5687214732170105,8.369017601013184,0.3357169032096863,18.541234970092773,2.543982744216919,25.443086747923076,3.3326735496520996,0.1732870638370514,1.4204398393630981,0.02212441754582719,0
00086.png,0.5002312320003464,6.365556716918945,22.99674415588379,1.5568007230758667,0.5639613270759583,8.364599227905273,0.31805092096328735,18.96122169494629,2.5775625705718994,25.903518107469203,3.3591551780700684,0.18249530345201492,1.3987278938293457,0.021175924056934844,0
00087.png,0.5142091160794151,6.279191970825195,22.66094970703125,1.5507439374923706,0.564791202545166,8.542311668395996,0.3319063186645508,19.10724449157715,2.636523962020874,26.52716187510982,3.4223437309265137,0.20294704288244247,1.398835301399231,0.02066716205607668,0
00088.png,0.5513322589352666,6.332611083984375,23.720745086669922,1.5270785689353943,0.5852894186973572,9.707390785217285,0.34557029604911804,18.865506172180176,2.9823100566864014,30.11978189862036,3.8240268230438232,0.17341968789696693,1.4956014156341553,0.019325540234909566,0
00089.png,0.3806947123719909,6.16221809387207,18.238622665405273,1.4545295238494873,0.6635016798973083,8.37790298461914,0.23554584383964539,13.73369026184082,2.8567731380462646,27.931858172084944,3.7489802837371826,0.20967838540673256,1.0351842641830444,0.05487061045069762,0
