filename,edge_association,EN,std2,SSIM,cc,SF,VIFF,psnr,avg_gradient,edge_intensity,figure_definition,relatively_warp,SCD,Nabf,MS-SSIM
00043.png,0.44192510358641607,6.323065757751465,24.26236343383789,1.5964334607124329,0.7326585054397583,9.883312225341797,0.3645095229148865,20.844430923461914,2.4890947341918945,24.614505566157852,3.3234994411468506,0.18857167870737612,1.2216957807540894,0.019708523964569662,0
00044.png,0.4217647197356347,6.296984672546387,23.651762008666992,1.6271058320999146,0.7235264182090759,9.688244819641113,0.36377477645874023,21.30507183074951,2.222320795059204,21.860354538243683,3.0247232913970947,0.18711835332214832,1.2158945798873901,0.017289974594267715,0
00045.png,0.4349151416043099,6.166543006896973,21.414331436157227,1.6446402668952942,0.7543433904647827,9.474279403686523,0.3561883568763733,21.758028984069824,2.1543948650360107,21.25306096823488,2.9199767112731934,0.19704915583133698,1.1395519971847534,0.011204843855460845,0
00046.png,0.4317353453454871,6.05833625793457,19.93121910095215,1.6440948247909546,0.7601804733276367,9.060344696044922,0.38204219937324524,21.498729705810547,2.0230154991149902,19.938988414834665,2.770051956176758,0.1761532761156559,1.1402676105499268,0.010024898263897433,0
00047.png,0.44089758989856126,6.366230487823486,23.18407440185547,1.647426187992096,0.7871063351631165,8.280582427978516,0.3696640431880951,22.076698303222656,2.082094192504883,20.677515484423058,2.8286325931549072,-0.06433872878551483,1.118234634399414,0.012523735663043172,0
00048.png,0.4504450767771135,6.430368423461914,25.634756088256836,1.6130967736244202,0.8089074492454529,9.040984153747559,0.3354790210723877,21.569525718688965,2.326955795288086,23.34372450714898,3.1047847270965576,0.029016852378845215,0.9715030789375305,0.011248046505280199,0
00049.png,0.4648024012201119,6.602693557739258,27.665740966796875,1.611141860485077,0.8311313986778259,8.68936824798584,0.378695547580719,21.81573486328125,2.2458667755126953,22.478060959214297,3.014960289001465,0.06867645680904388,0.9537835121154785,0.01401467188564594,0
00050.png,0.4964040824885867,6.593706130981445,27.40662956237793,1.5653460621833801,0.7435652017593384,10.337791442871094,0.38163894414901733,19.8837251663208,2.495136022567749,25.0939657393268,3.333949089050293,0.19256297685205936,1.1991701126098633,0.016645927054565163,0
00051.png,0.4686763699874579,6.333014488220215,22.99866485595703,1.6307353377342224,0.7495396733283997,8.66601276397705,0.33799299597740173,22.025517463684082,2.0929064750671387,20.69993454642379,2.8592474460601807,0.16102862171828747,1.1216646432876587,0.016897521078079503,0
00085.png,0.5080375472221005,6.509987831115723,23.817716598510742,1.5482127666473389,0.593008279800415,8.903116226196289,0.3560338616371155,18.693540573120117,2.6994845867156982,27.091310692684946,3.5087668895721436,0.17263537272810936,1.4872807264328003,0.026641934374869572,0
